image,xmin,ymin,xmax,ymax,label
image_we_door_348.png,525.33199195171,537.194570135747,658.611670020121,683.438914027149,we
image_we_door_349.png,270.362173038229,508.235294117647,468.832997987928,734.117647058824,we
image_we_door_35.png,213.863179074447,544.434389140272,409.43661971831,780.452488687783,we
image_we_door_350.png,505.050301810865,499.547511312217,632.535211267606,635.656108597285,we
image_we_door_36.png,109.557344064386,506.787330316742,273.259557344064,708.054298642534,we
image_we_door_37.png,244.285714285714,569.049773755656,389.154929577465,728.325791855204,we
image_we_door_38.png,247.183098591549,502.443438914027,418.128772635815,719.638009049774,we
image_we_door_39.png,237.042253521127,584.977375565611,380.46277665996,739.909502262443,we
image_we_door_4.png,183.440643863179,529.954751131222,373.219315895372,754.389140271493,we
image_we_door_40.png,494.909456740443,525.610859728507,632.535211267606,679.095022624434,we
image_we_door_41.png,134.185110663984,457.556561085973,244.285714285714,602.352941176471,we
image_we_door_42.png,255.875251509054,650.135746606335,455.79476861167,857.194570135747,we
image_we_door_43.png,229.798792756539,330.135746606335,321.066398390342,444.524886877828,we
image_we_door_44.png,173.299798792757,353.303167420814,289.195171026157,474.932126696833,we
image_we_door_45.png,160.261569416499,498.099547511312,264.567404426559,624.072398190045,we
image_we_door_46.png,99.9597585513078,635.656108597285,316.72032193159,857.194570135747,we
image_we_door_47.png,200.824949698189,528.506787330317,334.1046277666,671.855203619909,we
image_we_door_48.png,74.7887323943662,463.348416289593,229.798792756539,645.79185520362,we
image_we_door_49.png,228.350100603622,512.579185520362,350.040241448692,663.16742081448,we
image_we_door_5.png,226.901408450704,519.819004524887,352.937625754527,663.16742081448,we
image_we_door_50.png,238.490945674044,318.552036199095,335.553319919517,424.253393665158,we
image_we_door_51.png,421.02615694165,560.361990950226,673.098591549296,807.963800904977,we
image_we_door_52.png,76.2374245472837,472.036199095023,237.042253521127,664.615384615385,we
image_we_door_53.png,213.863179074447,490.859728506787,322.51509054326,629.864253393665,we
image_we_door_54.png,513.74245472837,492.307692307692,645.573440643863,635.656108597285,we
image_we_door_55.png,177.645875251509,616.83257918552,467.38430583501,916.561085972851,we
image_we_door_56.png,229.798792756539,372.126696832579,318.169014084507,459.004524886878,we
image_we_door_57.png,468.832997987928,330.135746606335,568.792756539235,435.837104072398,we
image_we_door_58.png,208.068410462777,324.343891402715,308.028169014084,425.701357466063,we
image_we_door_59.png,197.927565392354,317.10407239819,293.541247484909,425.701357466063,we
image_we_door_6.png,283.400402414487,558.914027149321,429.718309859155,737.013574660633,we
image_we_door_60.png,335.553319919517,291.0407239819,447.102615694165,401.085972850679,we
image_we_door_61.png,439.859154929578,302.62443438914,529.678068410463,401.085972850679,we
image_we_door_62.png,195.030181086519,540.090497737557,383.360160965795,747.149321266968,we
image_we_door_63.png,139.979879275654,453.212669683258,247.183098591549,582.081447963801,we
image_we_door_64.png,96.5191146881288,495.203619909502,257.323943661972,683.438914027149,we
image_we_door_65.png,297.887323943662,376.470588235294,392.0523138833,472.036199095023,we
image_we_door_66.png,319.617706237425,373.574660633484,409.43661971831,477.828054298643,we
image_we_door_67.png,358.732394366197,311.31221719457,461.58953722334,412.669683257919,we
image_we_door_68.png,151.569416498994,361.990950226244,264.567404426559,483.619909502262,we
image_we_door_69.png,202.273641851107,547.330316742081,402.193158953722,767.420814479638,we
image_we_door_7.png,450,282.352941176471,552.857142857143,390.950226244344,we
image_we_door_70.png,167.505030181087,531.402714932127,348.591549295775,747.149321266968,we
image_we_door_71.png,129.839034205231,467.692307692308,242.837022132797,593.665158371041,we
image_we_door_72.png,380.46277665996,302.62443438914,480.422535211268,409.773755656109,we
image_we_door_73.png,228.350100603622,519.819004524887,360.181086519115,676.199095022624,we
image_we_door_74.png,267.464788732394,514.027149321267,402.193158953722,663.16742081448,we
image_we_door_75.png,251.529175050302,278.009049773756,351.48893360161,405.429864253394,we
image_we_door_76.png,145.774647887324,459.004524886878,267.464788732394,609.592760180995,we
image_we_door_77.png,203.722334004024,538.642533936652,399.295774647887,758.733031674208,we
image_we_door_78.png,294.989939637827,560.361990950226,441.307847082495,723.981900452489,we
image_we_door_79.png,505.050301810865,534.298642533937,694.828973843058,745.701357466063,we
image_we_door_8.png,200.824949698189,485.067873303167,351.48893360161,647.239819004525,we
image_we_door_80.png,132.736418511066,554.570135746606,316.72032193159,744.253393665158,we
image_we_door_81.png,234.144869215292,312.760180995475,332.655935613682,417.013574660634,we
image_we_door_82.png,516.639839034205,485.067873303167,647.022132796781,634.20814479638,we
image_we_door_83.png,313.822937625754,542.986425339367,452.897384305835,725.429864253394,we
image_we_door_84.png,357.28370221328,351.855203619909,455.79476861167,447.420814479638,we
image_we_door_85.png,150.120724346076,681.990950226244,352.937625754527,877.466063348416,we
image_we_door_86.png,155.915492957746,472.036199095023,273.259557344064,593.665158371041,we
image_we_door_87.png,29.8792756539235,641.447963800905,281.951710261569,939.72850678733,we
image_we_door_88.png,237.042253521127,309.864253393665,337.002012072435,418.461538461539,we
image_we_door_89.png,139.979879275654,503.891402714932,271.810865191147,654.47963800905,we
image_we_door_9.png,229.798792756539,309.864253393665,326.861167002012,411.221719457014,we
image_we_door_90.png,386.25754527163,301.176470588235,490.56338028169,405.429864253394,we
image_we_door_91.png,379.014084507042,338.823529411765,484.76861167002,432.941176470588,we
image_we_door_92.png,476.076458752515,515.475113122172,609.356136820925,654.47963800905,we
image_we_door_93.png,342.796780684105,512.579185520362,461.58953722334,635.656108597285,we
image_we_door_94.png,229.798792756539,596.561085972851,536.92152917505,939.72850678733,we
image_we_door_95.png,174.748490945674,503.891402714932,294.989939637827,648.68778280543,we
image_we_door_96.png,170.402414486922,505.339366515837,296.438631790744,661.719457013575,we
image_we_door_97.png,210.965794768612,566.153846153846,506.498993963783,896.289592760181,we
image_we_door_98.png,544.164989939638,508.235294117647,673.098591549296,657.37556561086,we
image_we_door_99.png,234.144869215292,353.303167420814,342.796780684105,479.276018099548,we
image_we_stairs_1.png,192.132796780684,529.954751131222,319.617706237424,679.095022624434,we
image_we_stairs_10.png,181.991951710262,550.226244343891,313.822937625755,697.918552036199,we
image_we_stairs_100.png,219.657947686117,570.497737556561,347.142857142857,718.190045248869,we
image_we_stairs_101.png,196.478873239437,569.049773755656,335.553319919517,722.533936651584,we
image_we_stairs_102.png,181.991951710262,583.529411764706,325.412474849095,744.253393665158,we
image_we_stairs_103.png,142.877263581489,576.289592760181,302.233400402414,747.149321266968,we
image_we_stairs_104.png,92.7162977867203,563.257918552036,273.259557344064,761.628959276018,we
image_we_stairs_105.png,93.6217303822938,566.153846153846,294.989939637827,770.316742081448,we
image_we_stairs_106.png,100.865191146881,561.809954751131,318.169014084507,773.212669683258,we
image_we_stairs_107.png,137.082494969819,561.809954751131,360.181086519115,792.036199095023,we
image_we_stairs_108.png,187.786720321932,570.497737556561,423.923541247485,784.796380090498,we
image_we_stairs_109.png,245.734406438632,563.257918552036,477.525150905433,783.348416289593,we
image_we_stairs_11.png,157.364185110664,569.049773755656,293.541247484909,713.846153846154,we
image_we_stairs_110.png,280.503018108652,564.705882352941,515.191146881288,790.588235294118,we
image_we_stairs_111.png,306.579476861167,557.466063348416,547.062374245473,780.452488687783,we
image_we_stairs_112.png,325.412474849095,551.674208144796,558.651911468813,774.660633484163,we
image_we_stairs_113.png,345.69416498994,560.361990950226,565.8953722334,765.972850678733,we
image_we_stairs_114.png,328.30985915493,564.705882352941,541.267605633803,761.628959276018,we
image_we_stairs_115.png,289.195171026157,571.945701357466,490.56338028169,754.389140271493,we
image_we_stairs_116.png,276.156941649899,584.977375565611,492.012072434608,781.900452488688,we
image_we_stairs_117.png,267.464788732394,573.393665158371,486.217303822938,774.660633484163,we
image_we_stairs_118.png,276.156941649899,541.538461538462,496.35814889336,760.180995475113,we
image_we_stairs_119.png,258.772635814889,505.339366515837,484.76861167002,739.909502262443,we
image_we_stairs_12.png,131.287726358149,542.986425339367,261.670020120724,692.126696832579,we
image_we_stairs_120.png,176.197183098592,476.380090497738,416.680080482897,705.158371040724,we
image_we_stairs_121.png,97.9678068410463,464.796380090498,348.591549295775,719.638009049774,we
image_we_stairs_122.png,38.5714285714286,477.828054298643,284.849094567404,725.429864253394,we
image_we_stairs_123.png,21.1871227364185,512.579185520362,255.875251509054,747.149321266968,we
image_we_stairs_124.png,25.533199195171,551.674208144796,267.464788732394,765.972850678733,we
image_we_stairs_125.png,54.5070422535211,576.289592760181,283.400402414487,792.036199095023,we
image_we_stairs_126.png,96.5191146881288,605.248868778281,310.92555331992,815.203619909502,we
image_we_stairs_127.png,138.531187122736,608.144796380091,350.040241448692,822.443438914027,we
image_we_stairs_128.png,167.505030181087,603.800904977376,383.360160965795,819.547511312217,we
image_we_stairs_129.png,189.235412474849,571.945701357466,406.539235412475,793.484162895928,we
image_we_stairs_13.png,113.903420523139,531.402714932127,247.183098591549,686.334841628959,we
image_we_stairs_130.png,248.631790744467,541.538461538462,468.832997987928,767.420814479638,we
image_we_stairs_131.png,315.271629778672,544.434389140272,545.613682092555,765.972850678733,we
image_we_stairs_132.png,358.732394366197,564.705882352941,581.830985915493,780.452488687783,we
image_we_stairs_133.png,379.014084507042,603.800904977376,600.663983903421,810.859728506788,we
image_we_stairs_134.png,373.219315895372,653.031674208145,597.766599597586,858.642533936652,we
image_we_stairs_135.png,342.796780684105,679.095022624434,554.30583501006,887.601809954751,we
image_we_stairs_136.png,290.643863179074,644.343891402715,492.012072434608,864.434389140271,we
image_we_stairs_137.png,239.939637826962,593.665158371041,444.20523138833,794.932126696833,we
image_we_stairs_138.png,190.684104627767,586.425339366516,394.949698189135,800.723981900453,we
image_we_stairs_139.png,202.273641851107,631.31221719457,390.603621730382,829.683257918552,we
image_we_stairs_14.png,93.6217303822938,521.266968325792,216.760563380282,657.37556561086,we
image_we_stairs_140.png,205.171026156942,689.230769230769,396.398390342052,878.914027149321,we
image_we_stairs_141.png,160.261569416499,699.366515837104,354.386317907445,881.809954751131,we
image_we_stairs_142.png,128.390342052314,671.85520361991,325.412474849095,865.882352941176,we
image_we_stairs_143.png,118.249496981891,625.52036199095,319.617706237425,832.579185520362,we
image_we_stairs_144.png,119.698189134809,587.873303167421,326.861167002012,793.484162895928,we
image_we_stairs_145.png,142.877263581489,573.393665158371,358.732394366197,812.307692307692,we
image_we_stairs_146.png,197.927565392354,569.049773755656,421.02615694165,806.515837104072,we
image_we_stairs_147.png,279.054325955734,561.809954751131,510.845070422535,783.348416289593,we
image_we_stairs_148.png,325.412474849095,541.538461538462,560.10060362173,770.316742081448,we
image_we_stairs_149.png,302.233400402414,519.819004524887,545.613682092555,742.805429864253,we
image_we_stairs_15.png,76.2374245472837,521.266968325792,196.478873239437,667.511312217195,we
image_we_stairs_150.png,248.631790744467,519.819004524887,494.909456740443,763.076923076923,we
image_we_stairs_151.png,202.273641851107,537.194570135747,455.79476861167,761.628959276018,we
image_we_stairs_152.png,210.965794768612,563.257918552036,467.38430583501,784.796380090498,we
image_we_stairs_153.png,234.144869215292,583.529411764706,476.076458752515,818.099547511312,we
image_we_stairs_154.png,250.080482897384,595.113122171946,478.97384305835,805.067873303167,we
image_we_stairs_155.png,280.503018108652,587.873303167421,492.012072434608,818.099547511312,we
image_we_stairs_156.png,303.682092555332,595.113122171946,502.15291750503,784.796380090498,we
image_we_stairs_157.png,313.822937625754,589.321266968326,503.601609657948,780.452488687783,we
image_we_stairs_158.png,310.92555331992,582.081447963801,503.601609657948,774.660633484163,we
image_we_stairs_159.png,319.617706237425,579.185520361991,502.15291750503,763.076923076923,we
image_we_stairs_16.png,64.6478873239437,519.819004524887,192.132796780684,668.9592760181,we
image_we_stairs_160.png,326.861167002012,571.945701357466,500.704225352113,737.013574660633,we
image_we_stairs_161.png,344.245472837022,567.601809954751,515.191146881288,741.357466063349,we
image_we_stairs_162.png,354.386317907445,558.914027149321,512.293762575453,725.429864253394,we
image_we_stairs_163.png,357.28370221328,566.153846153846,515.191146881288,737.013574660633,we
image_we_stairs_164.png,368.87323943662,571.945701357466,519.53722334004,732.669683257919,we
image_we_stairs_165.png,352.937625754527,566.153846153846,509.396378269618,728.325791855204,we
image_we_stairs_166.png,351.48893360161,567.601809954751,500.704225352113,718.190045248869,we
image_we_stairs_167.png,348.591549295775,567.601809954751,487.665995975855,706.606334841629,we
image_we_stairs_168.png,332.655935613682,567.601809954751,476.076458752515,715.294117647059,we
image_we_stairs_169.png,316.72032193159,564.705882352941,457.243460764588,705.158371040724,we
image_we_stairs_17.png,73.3400402414487,521.266968325792,193.581488933602,670.407239819005,we
image_we_stairs_170.png,309.476861167002,561.809954751131,442.756539235413,695.022624434389,we
image_we_stairs_171.png,296.438631790744,561.809954751131,418.128772635815,696.470588235294,we
image_we_stairs_172.png,277.605633802817,554.570135746606,402.193158953722,680.542986425339,we
image_we_stairs_173.png,268.913480885312,550.226244343891,393.501006036217,677.647058823529,we
image_we_stairs_174.png,244.285714285714,551.674208144796,374.66800804829,689.230769230769,we
image_we_stairs_175.png,225.452716297787,547.330316742081,348.591549295775,676.199095022624,we
image_we_stairs_176.png,197.927565392354,545.882352941177,325.412474849095,684.886877828054,we
image_we_stairs_177.png,189.235412474849,541.538461538462,306.579476861167,683.438914027149,we
image_we_stairs_178.png,167.505030181087,545.882352941177,299.336016096579,693.574660633484,we
image_we_stairs_179.png,148.672032193159,538.642533936652,274.708249496982,671.85520361991,we
image_we_stairs_18.png,63.1991951710262,521.266968325792,208.068410462777,673.303167420815,we
image_we_stairs_180.png,147.223340040241,528.506787330317,255.875251509054,670.407239819004,we
image_we_stairs_181.png,131.287726358149,524.162895927602,244.285714285714,660.27149321267,we
image_we_stairs_182.png,119.698189134809,519.819004524887,228.350100603622,650.135746606335,we
image_we_stairs_183.png,108.108651911469,495.203619909502,210.965794768612,626.968325791855,we
image_we_stairs_184.png,102.313883299799,498.099547511312,206.619718309859,629.864253393665,we
image_we_stairs_185.png,93.6217303822938,508.235294117647,199.376257545272,632.760180995475,we
image_we_stairs_186.png,95.0704225352113,519.819004524887,195.030181086519,654.47963800905,we
image_we_stairs_187.png,95.0704225352113,532.850678733032,203.722334004024,658.823529411765,we
image_we_stairs_188.png,106.659959758551,529.954751131222,216.760563380282,655.927601809955,we
image_we_stairs_189.png,135.633802816901,514.027149321267,235.593561368209,641.447963800905,we
image_we_stairs_19.png,38.5714285714286,506.787330316742,170.402414486922,663.16742081448,we
image_we_stairs_190.png,163.158953722334,518.371040723982,270.362173038229,634.20814479638,we
image_we_stairs_191.png,163.158953722334,534.298642533937,270.362173038229,653.031674208145,we
image_we_stairs_192.png,153.018108651911,553.122171945701,261.670020120724,680.542986425339,we
image_we_stairs_193.png,167.505030181087,563.257918552036,280.503018108652,679.095022624434,we
image_we_stairs_194.png,193.581488933602,564.705882352941,303.682092555332,680.542986425339,we
image_we_stairs_195.png,212.414486921529,563.257918552036,322.51509054326,681.990950226244,we
image_we_stairs_196.png,216.760563380282,577.737556561086,332.655935613682,700.814479638009,we
image_we_stairs_197.png,212.414486921529,590.769230769231,325.412474849095,708.054298642534,we
image_we_stairs_198.png,232.696177062374,605.248868778281,347.142857142857,741.357466063348,we
image_we_stairs_199.png,250.080482897384,605.248868778281,367.424547283702,734.117647058824,we
image_we_stairs_2.png,206.619718309859,527.058823529412,329.758551307847,686.334841628959,we
image_we_stairs_20.png,54.5070422535211,527.058823529412,180.543259557344,676.199095022624,we
image_we_stairs_200.png,267.464788732394,616.83257918552,379.014084507042,732.669683257919,we
image_we_stairs_201.png,281.951710261569,611.0407239819,397.84708249497,737.013574660633,we
image_we_stairs_202.png,297.887323943662,605.248868778281,409.43661971831,731.221719457014,we
image_we_stairs_203.png,318.169014084507,584.977375565611,434.064386317907,708.054298642534,we
image_we_stairs_204.png,319.617706237425,561.809954751131,436.961770623742,700.814479638009,we
image_we_stairs_205.png,310.92555331992,551.674208144796,431.167002012072,696.470588235294,we
image_we_stairs_206.png,313.822937625754,561.809954751131,434.064386317907,703.710407239819,we
image_we_stairs_207.png,308.571428571429,569.049773755656,434.064386317907,713.846153846154,we
image_we_stairs_208.png,296.438631790744,554.570135746606,416.680080482897,708.054298642534,we
image_we_stairs_209.png,303.682092555332,553.122171945701,425.372233400402,708.054298642534,we
image_we_stairs_21.png,48.7122736418511,538.642533936652,176.197183098592,692.126696832579,we
image_we_stairs_210.png,305.13078470825,558.914027149321,425.372233400402,697.918552036199,we
image_we_stairs_211.png,308.028169014084,540.090497737557,428.269617706237,703.710407239819,we
image_we_stairs_212.png,299.336016096579,553.122171945701,428.269617706237,693.574660633484,we
image_we_stairs_213.png,296.981891348089,545.882352941177,431.167002012072,695.022624434389,we
image_we_stairs_214.png,294.989939637827,553.122171945701,423.923541247485,703.710407239819,we
image_we_stairs_215.png,268.913480885312,554.570135746606,403.64185110664,696.470588235294,we
image_we_stairs_216.png,263.118712273642,534.298642533937,397.84708249497,690.678733031674,we
image_we_stairs_217.png,283.400402414487,545.882352941177,416.680080482897,687.782805429864,we
image_we_stairs_218.png,273.259557344064,561.809954751131,410.885311871227,715.294117647059,we
image_we_stairs_219.png,231.247484909457,574.841628959276,374.66800804829,726.877828054299,we
image_we_stairs_22.png,35.6740442655936,516.923076923077,163.158953722334,674.751131221719,we
image_we_stairs_220.png,212.414486921529,548.778280542986,350.040241448692,693.574660633484,we
image_we_stairs_221.png,222.555331991952,541.538461538462,354.386317907445,696.470588235294,we
image_we_stairs_222.png,252.977867203219,538.642533936652,390.603621730382,693.574660633484,we
image_we_stairs_223.png,231.247484909457,553.122171945701,374.66800804829,706.606334841629,we
image_we_stairs_224.png,190.684104627767,534.298642533937,335.553319919517,692.126696832579,we
image_we_stairs_225.png,154.466800804829,505.339366515837,293.541247484909,673.303167420815,we
image_we_stairs_226.png,115.352112676056,482.171945701357,257.323943661972,641.447963800905,we
image_we_stairs_227.png,95.0704225352113,469.140271493213,225.452716297787,628.41628959276,we
image_we_stairs_228.png,82.0321931589537,456.108597285068,209.517102615694,632.760180995475,we
image_we_stairs_229.png,77.6861167002012,445.972850678733,202.273641851107,626.968325791855,we
image_we_stairs_23.png,37.1227364185111,496.651583710407,170.402414486922,648.68778280543,we
image_we_stairs_230.png,55.9557344064386,447.420814479638,186.338028169014,625.52036199095,we
image_we_stairs_231.png,60.3018108651911,451.764705882353,187.786720321932,624.072398190045,we
image_we_stairs_232.png,61.7505030181087,447.420814479638,196.478873239437,613.93665158371,we
image_we_stairs_233.png,44.3661971830986,438.733031674208,173.299798792757,611.0407239819,we
image_we_stairs_234.png,60.3018108651911,453.212669683258,189.235412474849,629.864253393665,we
image_we_stairs_235.png,61.7505030181087,483.619909502262,179.094567404427,632.760180995475,we
image_we_stairs_236.png,21.1871227364185,473.484162895928,150.120724346076,634.20814479638,we
image_we_stairs_237.png,14.4869215291751,443.076923076923,147.223340040241,605.24886877828,we
image_we_stairs_238.png,26.9818913480885,454.660633484163,161.710261569417,603.800904977376,we
image_we_stairs_239.png,71.8913480885312,486.515837104072,202.273641851107,637.10407239819,we
image_we_stairs_24.png,55.9557344064386,498.099547511312,187.786720321932,648.68778280543,we
image_we_stairs_240.png,89.2756539235412,500.995475113122,216.760563380282,648.68778280543,we
image_we_stairs_241.png,102.313883299799,489.411764705882,221.106639839034,640,we
image_we_stairs_242.png,126.941649899396,512.579185520362,252.977867203219,660.27149321267,we
image_we_stairs_243.png,122.595573440644,508.235294117647,260.221327967807,670.407239819005,we
image_we_stairs_244.png,132.736418511066,508.235294117647,270.362173038229,667.511312217195,we
image_we_stairs_245.png,164.607645875252,521.266968325792,308.028169014084,687.782805429864,we
image_we_stairs_246.png,184.889336016097,512.579185520362,325.412474849095,681.990950226244,we
image_we_stairs_247.png,183.440643863179,522.714932126697,332.655935613682,679.095022624434,we
image_we_stairs_248.png,186.338028169014,509.683257918552,339.89939637827,683.438914027149,we
image_we_stairs_249.png,187.786720321932,506.787330316742,335.553319919517,666.06334841629,we
image_we_stairs_25.png,71.8913480885312,502.443438914027,203.722334004024,658.823529411765,we
image_we_stairs_250.png,177.645875251509,516.923076923077,326.861167002012,684.886877828054,we
image_we_stairs_26.png,74.7887323943662,529.954751131222,210.965794768612,673.303167420814,we
image_we_stairs_27.png,70.4426559356137,547.330316742081,203.722334004024,702.262443438914,we
image_we_stairs_28.png,86.3782696177062,537.194570135747,226.901408450704,674.75113122172,we
image_we_stairs_29.png,132.736418511066,550.226244343891,268.913480885312,706.606334841629,we
image_we_stairs_3.png,168.953722334004,551.674208144796,306.579476861167,687.782805429864,we
image_we_stairs_30.png,139.979879275654,557.466063348416,271.810865191147,712.398190045249,we
image_we_stairs_31.png,150.120724346076,548.778280542986,281.951710261569,700.814479638009,we
image_we_stairs_32.png,155.915492957746,554.570135746606,293.541247484909,716.742081447964,we
image_we_stairs_33.png,167.505030181087,569.049773755656,294.989939637827,726.877828054299,we
image_we_stairs_34.png,179.094567404427,569.049773755656,302.776659959759,713.846153846154,we
image_we_stairs_35.png,187.786720321932,593.665158371041,310.925553319919,737.013574660633,we
image_we_stairs_36.png,202.273641851107,600.904977375566,325.412474849095,742.805429864254,we
image_we_stairs_37.png,215.311871227364,590.769230769231,355.835010060362,735.565610859728,we
image_we_stairs_38.png,238.490945674044,599.457013574661,367.424547283702,748.597285067873,we
image_we_stairs_39.png,237.042253521127,624.072398190045,365.975855130785,770.316742081448,we
image_we_stairs_4.png,145.774647887324,537.194570135747,281.951710261569,679.095022624434,we
image_we_stairs_40.png,247.183098591549,602.352941176471,381.911468812877,755.837104072398,we
image_we_stairs_41.png,274.708249496982,640,410.885311871227,794.932126696833,we
image_we_stairs_42.png,263.118712273642,663.16742081448,400.744466800805,800.723981900453,we
image_we_stairs_43.png,266.016096579477,664.615384615385,402.193158953722,802.171945701357,we
image_we_stairs_44.png,273.259557344064,655.927601809955,415.23138832998,803.619909502262,we
image_we_stairs_45.png,299.336016096579,648.68778280543,434.064386317907,786.244343891403,we
image_we_stairs_46.png,289.195171026157,609.592760180995,423.923541247485,755.837104072398,we
image_we_stairs_47.png,283.400402414487,599.457013574661,416.680080482897,742.805429864254,we
image_we_stairs_48.png,302.233400402414,586.425339366516,432.61569416499,726.877828054299,we
image_we_stairs_49.png,294.989939637827,583.529411764706,426.82092555332,723.981900452489,we
image_we_stairs_5.png,126.941649899396,535.746606334842,252.977867203219,687.782805429864,we
image_we_stairs_50.png,270.362173038229,583.529411764706,413.782696177062,737.013574660633,we
image_we_stairs_51.png,241.388329979879,574.841628959276,381.911468812877,715.294117647059,we
image_we_stairs_52.png,238.490945674044,592.217194570136,377.565392354125,734.117647058823,we
image_we_stairs_53.png,238.490945674044,612.488687782805,371.770623742455,754.389140271493,we
image_we_stairs_54.png,244.285714285714,619.72850678733,379.014084507042,758.733031674208,we
image_we_stairs_55.png,268.913480885312,637.10407239819,403.64185110664,767.420814479638,we
image_we_stairs_56.png,280.503018108652,653.031674208145,410.885311871227,792.036199095023,we
image_we_stairs_57.png,268.913480885312,657.37556561086,416.680080482897,797.828054298642,we
image_we_stairs_58.png,280.503018108652,658.823529411765,419.577464788732,800.723981900452,we
image_we_stairs_59.png,284.849094567404,650.135746606335,425.372233400402,784.796380090498,we
image_we_stairs_6.png,115.352112676056,521.266968325792,247.183098591549,667.511312217195,we
image_we_stairs_60.png,296.438631790744,622.62443438914,435.513078470825,763.076923076923,we
image_we_stairs_61.png,319.617706237425,590.769230769231,461.58953722334,726.877828054299,we
image_we_stairs_62.png,341.348088531187,589.321266968326,486.217303822938,738.461538461538,we
image_we_stairs_63.png,345.69416498994,616.83257918552,489.114688128773,758.733031674208,we
image_we_stairs_64.png,354.386317907445,638.552036199095,493.460764587525,786.244343891403,we
image_we_stairs_65.png,345.69416498994,666.06334841629,495.452716297787,813.755656108597,we
image_we_stairs_66.png,367.424547283702,667.511312217195,522.434607645875,809.411764705883,we
image_we_stairs_67.png,397.84708249497,641.447963800905,549.959758551308,779.004524886878,we
image_we_stairs_68.png,409.43661971831,612.488687782805,554.30583501006,771.764705882353,we
image_we_stairs_69.png,397.84708249497,596.561085972851,545.613682092555,748.597285067873,we
image_we_stairs_7.png,111.006036217304,508.235294117647,244.285714285714,661.719457013575,we
image_we_stairs_70.png,379.014084507042,611.0407239819,534.024144869215,770.316742081448,we
image_we_stairs_71.png,368.87323943662,634.20814479638,528.229376257545,787.692307692308,we
image_we_stairs_72.png,383.360160965795,653.031674208145,541.267605633803,802.171945701357,we
image_we_stairs_73.png,386.25754527163,651.58371040724,542.71629778672,815.203619909502,we
image_we_stairs_74.png,405.090543259557,676.199095022624,555.754527162978,842.714932126697,we
image_we_stairs_75.png,397.84708249497,700.814479638009,549.959758551308,839.819004524887,we
image_we_stairs_76.png,373.219315895372,718.190045248869,538.370221327968,873.122171945701,we
image_we_stairs_77.png,365.975855130785,705.158371040724,532.575452716298,862.986425339367,we
image_we_stairs_78.png,341.348088531187,684.886877828054,499.255533199195,832.579185520362,we
image_we_stairs_79.png,325.412474849095,655.927601809955,476.076458752515,806.515837104072,we
image_we_stairs_8.png,121.146881287726,503.891402714932,245.734406438632,640,we
image_we_stairs_80.png,305.13078470825,619.72850678733,455.79476861167,790.588235294118,we
image_we_stairs_81.png,284.849094567404,615.384615384615,428.269617706237,755.837104072398,we
image_we_stairs_82.png,261.670020120724,611.0407239819,403.64185110664,752.941176470588,we
image_we_stairs_83.png,245.734406438632,605.248868778281,383.360160965795,760.180995475113,we
image_we_stairs_84.png,237.042253521127,634.20814479638,380.46277665996,790.588235294118,we
image_we_stairs_85.png,224.004024144869,648.68778280543,363.07847082495,794.932126696833,we
image_we_stairs_86.png,209.517102615694,650.135746606335,350.040241448692,797.828054298642,we
image_we_stairs_87.png,176.197183098592,632.760180995475,312.374245472837,780.452488687783,we
image_we_stairs_88.png,163.702213279678,603.800904977376,297.887323943662,754.389140271493,we
image_we_stairs_89.png,148.672032193159,574.841628959276,286.297786720322,731.221719457014,we
image_we_stairs_9.png,164.607645875252,516.923076923077,300.784708249497,671.85520361991,we
image_we_stairs_90.png,151.569416498994,557.466063348416,289.195171026157,708.054298642534,we
image_we_stairs_91.png,166.056338028169,561.809954751131,294.989939637827,713.846153846154,we
image_we_stairs_92.png,177.645875251509,569.049773755656,321.066398390342,703.710407239819,we
image_we_stairs_93.png,195.030181086519,566.153846153846,323.963782696177,716.742081447964,we
image_we_stairs_94.png,206.619718309859,569.049773755656,334.1046277666,719.638009049774,we
image_we_stairs_95.png,186.338028169014,566.153846153846,313.822937625755,716.742081447964,we
image_we_stairs_96.png,174.748490945674,561.809954751131,302.233400402414,706.606334841629,we
image_we_stairs_97.png,171.851106639839,541.538461538462,299.336016096579,687.782805429864,we
image_we_stairs_98.png,181.991951710262,554.570135746606,310.92555331992,703.710407239819,we
image_are_balc_1.png,57.4044265593561,573.393665158371,157.364185110664,693.574660633484,are
image_are_balc_10.png,209.517102615694,657.37556561086,323.963782696177,754.389140271493,are
image_are_balc_100.png,118.249496981891,584.977375565611,229.798792756539,690.678733031674,are
image_are_balc_101.png,93.6217303822938,666.06334841629,183.440643863179,765.972850678733,are
image_are_balc_102.png,244.285714285714,654.47963800905,328.30985915493,754.389140271493,are
image_are_balc_103.png,405.090543259557,674.751131221719,505.050301810865,789.140271493213,are
image_are_balc_104.png,153.018108651911,676.199095022624,251.529175050302,792.036199095023,are
image_are_balc_105.png,82.0321931589537,625.52036199095,183.440643863179,742.805429864253,are
image_are_balc_106.png,361.629778672032,687.782805429864,470.281690140845,805.067873303167,are
image_are_balc_107.png,121.146881287726,603.800904977376,229.798792756539,706.606334841629,are
image_are_balc_108.png,190.684104627767,628.41628959276,286.297786720322,729.773755656109,are
image_are_balc_109.png,84.9295774647887,650.135746606335,196.478873239437,764.524886877828,are
image_are_balc_11.png,400.744466800805,655.927601809955,519.53722334004,770.316742081448,are
